A06AA02|dokusat natrijum|LAXEN|Bosnalijek d.d., Jukićeva 53, Sarajevo, Bosna i Hercegovin|Bosnalijek d.d., Jukićeva 53, Sarajevo|kapsula, tvrda|100 mg/1 kapsula|32 kapsule, tvrde (4 blistera po 8 kapsula)|04-07.10-1328/13|23.09.2013|22.09.2018|09.09.2013|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AB|suvi ekstrakt bračića, suvi ekstrakt kore američke krušine, suvi ekstrakt kore krušine|COMFORT-LAX|J. Uriach y Compania S.A. Avinguda Cami Reial, 51-57 Poligon Industrial Riera de Calders, 08184 - Palau-solita i Plegamanas, Španija|ALVOGEN PHARMA d.o.o.|obložena tableta|126 mg/1 tableta+ 222 mg/1 tableta+ 170 mg/1 tableta|20 obloženih tableta (1 blister) u kutiji|04-07.9-7042/13|05.12.2014|04.12.2019|05.12.2014|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AB02|bisakodil|BISACODYL Actavis|Balkanpharma-Dupnitsa AD, 3 Samokovsko Shose Str., Dupnitsa, Bugarsk|FINWELT D.O.O.|gastrorezistentna tableta|5 mg/1 tableta|30 gastrorezistentnih tableta (3 blistera po 10 tableta), u kutiji|04-07.1-3319-1/09|23.06.2011|22.06.2016|23.06.2011|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AB02|bisakodil|DULCOLAX|Delpharm Reims, 10 rue Colonel Charbonneaux, Reims, Francusk|Boehringer Ingelheim BH d.o.o.|obložena tableta|5 mg/1 tableta|30 obloženih tableta (3 AI/ blistera po10 tableta) u kutiji|04-07.2-8145/11|08.05.2012|07.05.2017|31.08.2012|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AB02|bisakodil|DULCOLAX|Istituto de Angeli S.r.I., IDA Loc. Prulli, 103/C, 50066 Reggello (FI), Italij|Boehringer Ingelheim BH d.o.o.|čepić|10 mg/1 supozitorija|6 čepića (1 Alu/folija sa 6 čepića) u kutiji|04-07.2-8146/11|08.05.2012|07.05.2017|31.08.2012|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AB02|bisakodil|LAXADIN|Pliva Hrvatska d.o.o., Prilaz baruna Filipovića 25, Zagreb, Hrvatska|PLIVA d.o.o.Sarajevo|gastrorezistentna tableta|5 mg/1 tableta|30 gastrorezistentnih tableta (3 blistera po 10 tableta)|04-07.1-5516/11|18.12.2012|17.12.2017|18.12.2012|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AB06|sena glikozidi|BEKUNIS|Roha Arzneimittel GmbH, Rockwinkeler Heerstrase 100, Bremen, Njemačk|OKTAL PHARMA d.o.o. Sarajevo|biljni čaj|75 g/100 g+ 25 g/100 g|80 g biljnog čaja|04-07.2-4753/12|01.01.2013|31.12.2017|27.03.2013|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AB06|sena glikozidi|BEKUNIS|Roha Arzneimittel GmbH, Rockwinkeler Heerstrase 100, Bremen, Njemačk|OKTAL PHARMA d.o.o. Sarajevo|biljni čaj|200 mg/650 mg|17,6 g instant biljnog čaja|04-07.2-4751/12|01.01.2013|31.12.2017|27.03.2013|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AB06|suhi ekstrakt lista sene|VEROLAX Senna|Krka tovarna zdravil d.d., Šmarješka cesta 6, Novo mesto, Slovenij|KRKA FARMA d.o.o. Sarajevo|filmom obložena tableta|15 mg/1 tableta|20 filmom obloženih tableta|04-07.10-1050/12|09.02.2013|08.02.2018|28.03.2013|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AB06|sena glikozidi|BEKUNIS|Roha Arzneimittel GmbH, Rockwinkeler Heerstrase 100, Bremen, Njemačk|OKTAL PHARMA d.o.o. Sarajevo|obložena tableta|20 mg/1 tableta|45 obloženih tableta u bijeloj plastičnoj tubi sa zatvaračem|04-07.2-4752/12|01.01.2013|31.12.2017|27.03.2013|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AD11|laktuloza|IMOPER|Balkanpharma-Troyan AD, 1, Krayrechna Str. 5600, Troyan, Bugarsk|FINWELT D.O.O.|sirup|667 mg/1 mL|1 staklena bočica sa 200 ml sirupa i posuda za doziranje|04-07.1-3580-4/10|11.07.2011|10.07.2016|11.07.2011|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AD11|laktuloza|IMOPER|Balkanpharma-Troyan AD, 1, Krayrechna Str. 5600, Troyan, Bugarsk|FINWELT D.O.O.|set za pripravu radiofarmaceutika|667 mg/1 mL|10 kesica po 15 ml sirupa|04-07.9-1549/12|25.09.2013|24.09.2018|25.09.2013|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AD11|laktuloza|DUPHALAC|Abbott Biologicals B.V., Veerweg 12, Olst, Nizozemsk|BGP Products d.o.o.|sirup|667 mg/1 mL|boca sa 200 ml sirupa i mjerna čašica|U postupku obnove dozvole|U postupku obnove dozvole|U postupku obnove dozvole|U postupku obnove dozvole|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AD11|laktuloza|DUPHALAC|Abbott Biologicals B.V., Veerweg 12, Olst, Nizozemsk|BGP Products d.o.o.|sirup|667 mg/1 mL|boca sa 500 ml sirupa i mjerna čašica|U postupku obnove dozvole|U postupku obnove dozvole|U postupku obnove dozvole|U postupku obnove dozvole|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A06AD11|laktuloza|PORTALAK|Belupo lijekovi i kozmetika d.d., Danica 5, Koprivnica, Hrvatska|Farmavita d.o.o. Sarajevo|sirup|66.7 g/100 mL|polietilenska boca sa 500 ml sirupa|04-07.2-883/12|02.08.2012|01.08.2017|17.09.2012|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A06AD11|laktuloza|PORTALAK|Belupo lijekovi i kozmetika d.d., Danica 5, Koprivnica, Hrvatska|Farmavita d.o.o. Sarajevo|sirup|66.7 g/100 mL|polietilenska boca sa 250 ml sirupa|04-07.2-885/12|11.12.2013|10.12.2018|17.09.2012|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AD11|laktuloza|LACTULOSE-MIP|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|sirup|65 g/100 mL|1 PET boca sa 100 ml sirupa|04-07.1-4279-13/10|11.07.2011|10.07.2016|11.07.2011|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AD11|laktuloza|LACTULOSE-MIP|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|sirup|65 g/100 mL|1 PET boca sa 200 ml sirupa|04-07.1-4279-14/10|11.07.2011|10.07.2016|11.07.2011|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AD11|laktuloza|LACTULOSE-MIP|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|sirup|65 g/100 mL|1 PET boca sa 500 ml sirupa|04-07.1-4279-15/10|11.07.2011|10.07.2016|11.07.2011|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AD11|laktuloza|LACTULOSE-MIP|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|sirup|65 g/100 mL|1 PET boca sa 1000 ml sirupa u kutiji|04-07.1-4279-16/10|11.07.2011|10.07.2016|11.07.2011|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AD11|laktuloza|LAKTULOZA HF|Hemofarm proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka, Novakovići bb, Banja Luka, Bosna i Hercegovin|Hemofarm  proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka|sirup|66.7 g/100 mL|200 ml sirupa u PVC boci, u kutiji| 04-07.9-328/14 |10.02.2015|09.02.2020|10.02.2015|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AD11|laktuloza|LAKTULOZA HF|Hemofarm proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka, Novakovići bb, Banja Luka, Bosna i Hercegovin|Hemofarm  proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka|sirup|66.7 g/100 mL|500 ml sirupa u PVC boci, u kutiji| 04-07.9-329/14 |10.02.2015|09.02.2020|10.02.2015|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AD15|kalijum-hlorid, limunska kiselina, limunska kiselina, bezvodna, makrogol, natrij-hlorid|OLOPEG|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|koncentrat za oralni rastvor|525 mg/1 mL+ 19.5 mg/1 mL+ 16.5 mg/1 mL+ 7.3 mg/1 mL+ 1.9 mg/1 mL|1 boca sa 1000 ml koncentrata za oralni rastvor, u kutiji|04-07.9-1549/13|20.10.2014|19.10.2019|20.10.2014|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AD15|kalijum-hlorid, limunska kiselina, limunska kiselina, bezvodna, makrogol, natrij-hlorid|OLOPEG|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|koncentrat za oralni rastvor|525 mg/1 mL+ 19.5 mg/1 mL+ 16.5 mg/1 mL+ 7.3 mg/1 mL+ 1.9 mg/1 mL|1 boca sa 500 ml koncentrata za oralni rastvor, u kutiji|04-07.9-1548/13|20.10.2014|19.10.2019|20.10.2014|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AD15|kalijum-hlorid, limunska kiselina, limunska kiselina, bezvodna, makrogol, natrij-hlorid|OLOPEG|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|koncentrat za oralni rastvor|525 mg/1 mL+ 19.5 mg/1 mL+ 16.5 mg/1 mL+ 7.3 mg/1 mL+ 1.9 mg/1 mL|1 boca sa 200 ml koncentrata za oralni rastvor, u kutiji|04-07.9-1543/13|20.10.2014|19.10.2019|20.10.2014|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AD15|kalijum-hlorid, limunska kiselina, limunska kiselina, bezvodna, makrogol, natrij-hlorid|OLOPEG|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|koncentrat za oralni rastvor|525 mg/1 mL+ 19.5 mg/1 mL+ 16.5 mg/1 mL+ 7.3 mg/1 mL+ 1.9 mg/1 mL|1 boca sa 100 ml koncentrata za oralni rastvor, u kutiji|04-07.9-1542/13|20.10.2014|19.10.2019|20.10.2014|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A06AD65|askorbinska kiselina, kalijum-hlorid, makrogol, natrijum-askorbat, natrijum-hlorid, natrijum-sulfat|MOVIPREP|Norgine Ltd, New Road Tir-y-Berth, Hengoed, Mid Glamorgan CF82 8SJ, Velika Britanij|PharmaSwiss BH d.o.o.|prašak za oralni rastvor|100 g/1 kesica+ 7.5 g/1 kesica+ 2.691 g/1 kesica+ 1.015 g/1 kesica+ 4.7 g/1 kesica+ 5.9 g/1 kesica|vrećica A (papir/LDPE/AI/LDPESA) sadrži 112 g praška, vrećica B (papir/LDPE/AI/LDPE) sadrži 11 g praška|04-07.1-3485/12|23.10.2012|21.10.2017|23.10.2012|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AD65|kalijum-hlorid, makrogol, natrijum-hidrogenkarbonat, natrijum-hlorid|MAXILAX|Hermes Pharma Ges.m.b.H., Allgau 36, 9400 Wolfsberg, Austrija, Merckle GmbH, Ludwig-Merckle-Str.3, 89143 Blaubeuren, Njemačka, Teva Pharma B.V., Swensweg 5, 2031 GA Haarlem, Nizozemska, Klocke Pharma-Service GmbH,  Strassburger Strasse 77, 77767 Appenweier, Njemačk|PLIVA d.o.o.Sarajevo|prašak za oralnu otopinu|13.125 g/1 kesica+ 0.3507 g/1 kesica+ 0.785 g/1 kesica+ 0.0466 g/1 kesica|20 kesica po 13,8 g praška za oralnu otopinu, u kutiji|04-07.9-3417/14|10.09.2015|09.09.2020|10.09.2015|Rp - Lijek se izdaje uz ljekarski recept|NE|NE||||
A06AX01|glicerol|PROLAX čepići za djecu|Jadran - Galenski laboratorij d.d., Pulac 4A, Rijeka, Hrvatska|FARMIS d.o.o.|čepić|1.375 g/1 supozitorija|AI/ folija (strip pakovanje) sa 5 čepića, 2 strip pakovanja u kutiji|04-07.10-1440/13|08.10.2013|24.10.2018|08.10.2013|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A06AX01|glicerol|PROLAX čepići za odrasle|Jadran - Galenski laboratorij d.d., Pulac 4A, Rijeka, Hrvatska|FARMIS d.o.o.|čepić|2.25 g/1 supozitorija|AI/ folija (strip pakovanje) sa 5 čepićakutija sa 2 strip pakovanja10 čepića (2 AI/ folije (strip pakovanje) po 5 čepića|04-07.10-1441/13|25.10.2013|24.10.2018|08.10.2013|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A07AA02|nistatin|NYSTATIN|HEMOFARM proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka, Bosna i Hercegovin|Hemofarm  proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka|prašak za oralnu suspenziju|100000 i.j./1 mL|24 ml oralne suspenzije (bočica sa kapaljkom i sa 4,6 g praška)|04-07.2-3700/11|04.12.2011|03.12.2016|08.02.2012|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07AA02|nistatin|NYSTATIN|HEMOFARM proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka, Bosna i Hercegovin|Hemofarm  proizvodnja farmaceutskih proizvoda d.o.o. Banja Luka|obložena tableta|500000 i.j./1 tableta|10 obloženih tableta (1 blister)|04-07.2-3699/11|04.12.2011|03.12.2016|08.02.2012|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07AA09|vankomicin|VANCOMYCIN Enterocaps 250 mg|Riemser Arzneimittel AG, Leipziger Arzneimittelwerk Elizabeth-Schumacher str. 54/56, Leipzig, Njemačk|UNIFARM d.o.o.|kapsula, tvrda|250 mg/1 kapsula|10 kapsula, tvrdih (1 blister sa 10 kapsula) u kutiji|U postupku obnove dozvole|U postupku obnove dozvole|U postupku obnove dozvole|U postupku obnove dozvole|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
A07AA09|vankomicin|VANCOMYCIN Riemser|Riemser Arzneimittel AG, An der Wiek 7, Greifswald, Njemačk|UNIFARM d.o.o.|prašak za rastvor za infuziju|1000 mg/1 viala|5 bočica sa praškom za rastvor za infuziju|04-07.1-4540-2/10|10.01.2011|09.01.2016|10.01.2011|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
A07AA09|vankomicin|VANCOMYCIN Riemser|Riemser Arzneimittel AG, An der Wiek 7, Greifswald, Njemačk|UNIFARM d.o.o.|prašak za rastvor za infuziju|500 mg/1 viala|5 bočica sa praškom za rastvor za infuziju, u kutiji|04-07.1-4540-1/10|10.01.2011|09.01.2016|10.01.2011|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
A07AA09|vankomicin|VANCOMYCIN-MIP 1000mg|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|prašak za rastvor za infuziju|1000 mg/1 viala|5 bočica sa prašakom za rastvor za infuziju|04-07.1-4279-23/10|14.09.2011|13.09.2016|14.09.2011|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
A07AA09|vankomicin|VANCOMYCIN-MIP 500 mg|Chephasaar Chem.-pharm. Fabrik GmbH, Muehlstrasse 50, 66386 St. Ingbert, Njemačk|MIP Pharma R-S d.o.o.|prašak za rastvor za infuziju|500 mg/1 viala|5 bočica sa prašakom za rastvor za infuziju|04-07.1-4279-22/10|14.09.2011|13.09.2016|14.09.2011|ZU - Lijek se upotrebljava u zdravstvenoj ustanovi|DA|NE||||
A07AX03|nifuroksazid|ENTEROFURYL|Bosnalijek d.d., Jukićeva 53, Sarajevo, Bosna i Hercegovin|Bosnalijek d.d., Jukićeva 53, Sarajevo|kapsula, tvrda|200 mg/1 kapsula|16 kapsula, tvrdih (2 blistera po 8 kapsula) u kutiji|04-07.2-1309/11|06.12.2012|05.12.2017|27.06.2011|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07AX03|nifuroksazid|ENTEROFURYL|Bosnalijek d.d., Jukićeva 53, Sarajevo, Bosna i Hercegovin|Bosnalijek d.d., Jukićeva 53, Sarajevo|oralna suspenzija|200 mg/5 mL|staklena boca sa 90 ml sirupa i plastična odmjerna kašika u kutiji|04-07.2-5605/11|27.01.2012|26.01.2017|19.01.2012|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07AX03|nifuroksazid|ENTEROFURYL|Bosnalijek d.d., Jukićeva 53, Sarajevo, Bosna i Hercegovin|Bosnalijek d.d., Jukićeva 53, Sarajevo|kapsula, tvrda|200 mg/1 kapsula|8 kapsula, tvrdih (1 blister) u kutiji|04-07.2-1308/11|02.09.2011|01.09.2016|27.06.2011|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07AX03|nifuroksazid|ENTEROFURYL|Bosnalijek d.d., Jukićeva 53, Sarajevo, Bosna i Hercegovin|Bosnalijek d.d., Jukićeva 53, Sarajevo|kapsula, tvrda|100 mg/1 kapsula|30 kapsula, tvrdih (3 blistera po 10 kapsula) u kutiji|04-07.2-1307/11|02.09.2011|02.09.2016|27.06.2011|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07BA01|aktivni medicinski ugalj|CARBOMED|JADRAN - Galenski laboratorij d.d., Hrvatska|FARMIS d.o.o.|granule|150 mg/1 tableta|30 tableta (2 blistera PVC/PVDC//Al po 15 tableta)|04-07.2-4214/12|25.12.2012|24.12.2017|09.10.2012|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A07BA01|aktivni medicinski ugalj|CARBOMED|JADRAN - Galenski laboratorij d.d., Hrvatska|FARMIS d.o.o.|granule|385 mg/1 tableta|1 bočica po 50 g granula|04-07.2-4213/12|25.12.2012|24.12.2017|09.10.2012|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A07DA03|loperamid|LOPERAMID|Zdravlje A.D., Vlajkova 199, Leskovac, Srbija|FINWELT D.O.O.|tableta|2 mg/1 tableta|20 tableta (2 blistera po 10 tableta)|04-07.2-4270/11|03.12.2011|02.12.2016|12.01.2012|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07DA03|loperamid|SELDIAR|Krka tovarna zdravil, d.d. (u saradnji sa Janssen Pharmaceutical Beers, Belgija), Šmarješka cesta 6, Novo Mesto, Slovenij|KRKA FARMA d.o.o. Sarajevo|kapsula, tvrda|2 mg/1 kapsula|20 kapsula, tvrdih (1 staklena bočica)|04-07.2-1366/12|04.08.2012|03.08.2017|12.10.2012|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07DA03|loperamid|LORDIAR|Farmavita d.o.o. Sarajevo, Igmanska br 5a Vogošća, Sarajevo,BiH, u saradnji sa Belupo lijekovi i kozmetika d.d. Koprivnica, Republika Hrvatska, Bosna i Hercegovin|Farmavita d.o.o. Sarajevo|kapsula, tvrda|2 mg/1 kapsula|20 kapsula, tvrdih (1 Al/PVC blister po 20 kapsula), u kutiji|04-07.9-2398/13|25.11.2014|24.11.2019|25.11.2014|BRp - Lijek se izdaje bez ljekarskog recepta|DA|NE||||
A07DA03|loperamid|IMODIUM|Janssen-Cilag S.p.a., 04010 Borogo S. Michele, Latina, Italij|UNIFARM d.o.o.|raspadljiva tableta za usta|2 mg/1 tableta|6 raspadljivih tableta za usta (1 PVC/OPA/Alu/OPA/PVC//papir/PET/Al blister sa 6 tableta), u kutiji|04-07.9-3742/14|30.09.2015|29.09.2020|30.09.2015|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A07DA03|loperamid|Lopedium|Lek farmacevtska družba d.d., Verovškova 57, Ljubljana, Slovenija, Lek S.A., Domaniewska Str. 50C, 02-672 Varšava, Poljska, Salutas Pharma GmbH, Otto-von-Guericke-Allee 1, 39179 Barleben, Njemačk|Novartis BA d.o.o.|kapsula, tvrda|2 mg/1 kapsula|10 kapsula, tvrdih, u Al/PP - blisteru, u kutiji|04-07.3-1-297/14|22.05.2015|21.05.2020|22.05.2015|BRp - Lijek se izdaje bez ljekarskog recepta|NE|NE||||
A07EA06|budesonid|BUDOSAN|Dr Falk Pharma GmbH, Leinenweberstr. 5, Freiburg, Njemačk|EWOPHARMA d.o.o.|gastrorezistentna kapsula, tvrda|3 mg/1 kapsula|100 gastrorezistentnih kapsula, tvrdih (10 PVC/PCDV blistera po 10 kapsula), u kutiji|04-07.10-2573/12|22.06.2013|21.06.2018|20.06.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC01|sulfasalazin|SULFASALAZIN KRKA EN|Krka tovarna zdravil d.d., Šmarješka cesta 6, Novo mesto, Slovenij|KRKA FARMA d.o.o. Sarajevo|gastrorezistentna tableta|500 mg/1 tableta|50 gastrorezistentnih tableta (5 blistera po 10 tableta) u kutiji|04-07.2-9441/11|03.07.2012|02.07.2017|03.07.2012|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC01|sulfasalazin|SALAZOPYRIN EN|Kemwell AB, Björkgatan, Uppsala, Švedsk|PFIZER BH d.o.o.|gastrorezistentna tableta|500 mg/1 tableta|100 tableta u bočici|04-07.2-3948/12|24.11.2012|23.11.2017|11.04.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|5-ASA|SLAVIAMED d.o.o., Srbija|Evropa Lijek Pharma d.o.o.|gastrorezistentna tableta|250 mg/1 tableta|100 gastrorezistentnih tableta (10 blistera po 10 tableta)|04-07.2-6413/11|03.03.2012|02.03.2017|07.03.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|5-ASA|Slaviamed d.o.o., Bulevara JNA broj 177, Beograd, Srbija|Evropa Lijek Pharma d.o.o.|supozitorija|250 mg/1 supozitorija|30 supozitorija (6 blistera po 5 supozitorija)|04-07.2-6412/11|03.03.2012|02.03.2017|07.03.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|SALOFALK|Losan Pharma GmbH, Otto-Hahn-Straße 13, 79395 Neuenburg, Njemačk|EWOPHARMA d.o.o.|gastrorezistentna tableta|500 mg/1 tableta|100 gastrorezistentnih tableta (10 PVC/PDVC/ laminirana folija po 10 tableta), u kutiji| 04-07.10-3338/13|17.12.2013|16.12.2018|17.12.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|SALOFALK|Losan Pharma GmbH, Otto-Hahn-Straße 13, 79395 Neuenburg, Njemačk|EWOPHARMA d.o.o.|gastrorezistentna tableta|500 mg/1 tableta|50 gastrorezistentnih tableta (5 PVC/PDVC/ laminirana folija, blistera po 10 tableta), u kutiji| 04-07.10-3330/13|17.12.2013|16.12.2018|17.12.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|SALOFALK|Vifor AG, Brühlstrasse 50, Ettingen, Švajcarsk|EWOPHARMA d.o.o.|supozitorija|500 mg/1 supozitorija|10 supozitorija (1 PVC/PE folija po 10 supozitorija), u kutiji|04-07.10-3327/13|17.12.2013|16.12.2018|16.12.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|SALOFALK|Vifor AG, Brühlstrasse 50, Ettingen, Švajcarsk|EWOPHARMA d.o.o.|supozitorija|500 mg/1 supozitorija|30 supozitorija (5 PVC/PE folija po 6 supozitorija), u kutiji| 04-07.10-3328/13|17.12.2013|16.12.2018|16.12.2013|Rp - Lijek se izdaje uz ljekarski recept|NE|NE||||
A07EC02|mesalazin|SALOFALK|Dr Falk Pharma GmbH, Leinenweberstr. 5, Freiburg, Njemačk|EWOPHARMA d.o.o.|gastrorezistentne granule|500 mg/1 kesica|100 kesica sa gastrorezistentnim granulama, u kutiji|04-07.9-515/12|20.09.2013|19.09.2018|20.09.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|SALOFALK|Dr Falk Pharma GmbH, Leinenweberstr. 5, Freiburg, Njemačk|EWOPHARMA d.o.o.|gastrorezistentne granule|1000 mg/1 kesica|50 kesica sa gastrorezistentnim granulama, u kutiji|04-07.9-516/12|20.09.2013|19.09.2018|20.09.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|SALOFALK|Dr Falk Pharma GmbH, Leinenweberstr. 5, Freiburg, Njemačk|EWOPHARMA d.o.o.|gastrorezistentne granule|1000 mg/1 kesica|100 kesica sa gastrorezistentnim granulama, u kutiji|04-07.9-517/12|20.09.2013|19.09.2018|20.09.2013|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|SALOFALK|Vifor AG, Brühlstrasse 50, Ettingen, Švajcarsk|EWOPHARMA d.o.o.|rektalna suspenzija|4 g/60 mL|60 ml rektalne suspenzije u bijeloj LDPE bočici, 7 bočica u kutiji| 04-07.10-3329/13|17.12.2013|16.12.2018|18.12.2013|Rp - Lijek se izdaje uz ljekarski recept|NE|NE||||
A07EC02|mesalazin|SALOFALK|Dr Falk Pharma GmbH, Leinenweberstr. 5, Freiburg, Njemačk|EWOPHARMA d.o.o.|čepić|1 g/1 čepić|30 čepića (3 PVC/PE blistera po 10 čepića), u kutiji|04-07.9-6175/13|05.11.2014|04.11.2019|05.11.2014|Rp - Lijek se izdaje uz ljekarski recept|NE|NE||||
A07EC02|mesalazin|PENTASA|Ferring International Center SA, Chemin de la Vergognausaz 50, St-Prex, Švajcarsk|Clinres Farmacija d.o.o.|tableta s produženim  oslobađanjem|500 mg/1 tableta|10 blister sa 10 tableta sa produženim oslobađanjem; 100 tableta sa produženim oslobađanjem (10 x 10)|04-07.2-2638/11|19.10.2012|18.10.2017|27.12.2011|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|PENTASA|Ferring International Center SA, Chemin de la Vergognausaz 50, St-Prex, Švajcarsk|Clinres Farmacija d.o.o.|čepić|1 g/1 supozitorija|28 čepića (4 blistera po 7 čepića), u kutiji|04-07.2-2639/11|04.10.2011|03.10.2016|27.12.2011|Rp - Lijek se izdaje uz ljekarski recept|DA|NE||||
A07EC02|mesalazin|PENTASA|Ferring-Léčiva, a.s., K Rybníku 25242 Jesenice, Prag, Češka Republik|Clinres Farmacija d.o.o.|rektalna suspenzija|1 g/100 mL|7 bočica sa po 100 ml rektalne suspenzije  i aplikatorom, u kutiji|04-07.2-2640/11|04.10.2011|03.10.2016|27.12.2011|Rp - Lijek se izdaje uz ljekarski recept|NE|NE||||
A07EC02|mesalazin|MELASA|Zada Pharmaceuticals d.o.o., Donji Bistarac bb, Lukavac, Bosna i Hercegovin|ZADA Pharmaceuticals d.o.o.|gastrorezistentna tableta|500 mg/1 tableta|50 gastrorezistentnih tableta ( 5 blistera po 10 tableta)|04-07.1-1473-80/10|06.06.2012|05.06.2017|06.06.2012|Rp - Lijek se izdaje uz ljekarski recept|NE|NE||||
